	log2FoldChange	padj	external_gene_name	Description
ENSG00000185942	3.18181697414551	0.0009411303464559	NKAIN3	sodium/potassium transporting ATPase interacting 3
ENSG00000232850	-2.34579412923327	0.0009470853845621	PTGES2-AS1	PTGES2 antisense RNA 1 (head to head)
ENSG00000132031	1.01569455894491	0.000969262627141	MATN3	matrilin 3
ENSG00000241935	-3.29367614492912	0.0009876589967078	HOGA1	4-hydroxy-2-oxoglutarate aldolase 1
ENSG00000254531	1.1373531693735	0.0009880924866016	FLJ20021	uncharacterized LOC90024
ENSG00000104154	-1.13355169429897	0.000991049970847	SLC30A4	solute carrier family 30 member 4
ENSG00000137959	1.06801800440738	0.0010142542637493	IFI44L	interferon induced protein 44 like
ENSG00000183690	-1.69479447450869	0.0010710029722352	EFHC2	EF-hand domain containing 2
ENSG00000227258	1.73201422543268	0.0010845614418837	SMIM2-AS1	SMIM2 antisense RNA 1
ENSG00000185250	-2.5055669800825	0.0010866559075926	PPIL6	peptidylprolyl isomerase like 6
ENSG00000171014	-6.12517020594436	0.0010977179111867	OR4D5	olfactory receptor family 4 subfamily D member 5
ENSG00000187796	-1.94917301542144	0.0010982844274585	CARD9	caspase recruitment domain family member 9
ENSG00000138678	1.0084179341388	0.0011014340021723	GPAT3	glycerol-3-phosphate acyltransferase 3
ENSG00000154783	2.64575326878757	0.0011052589733647	FGD5	FYVE, RhoGEF and PH domain containing 5
ENSG00000168000	-1.16132890896496	0.001117689797257	BSCL2	BSCL2 lipid droplet biogenesis associated, seipin
ENSG00000267199	-2.66341753330701	0.0011495715290214		novel transcript, antisense SPIRE1
ENSG00000224888	-1.48398249507631	0.0011531772036758		
ENSG00000280693	2.49948365045295	0.0011624778478894	SH3PXD2A-AS1	SH3PXD2A antisense RNA 1
ENSG00000117707	4.70158035157591	0.0011654449902767	PROX1	prospero homeobox 1
ENSG00000279047	5.37436661759471	0.0011990498611393		
ENSG00000135312	1.12281750877043	0.0012076878899215	HTR1B	5-hydroxytryptamine receptor 1B
ENSG00000160781	-1.1634600248054	0.0012371323692305	PAQR6	progestin and adipoQ receptor family member 6
ENSG00000261326	-2.09033172103796	0.0012461420599363		
ENSG00000171759	-5.44386907769861	0.0012557669837063	PAH	phenylalanine hydroxylase
ENSG00000074706	-2.4731520749317	0.0012998040508648	IPCEF1	interaction protein for cytohesin exchange factors 1
ENSG00000163393	-1.54182373154799	0.0013199784983534	SLC22A15	solute carrier family 22 member 15
ENSG00000139631	-1.57191815689065	0.0013354983603514	CSAD	cysteine sulfinic acid decarboxylase
ENSG00000188234	-1.04138303469498	0.0013501160470327	AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4
ENSG00000254815	-1.57459976709449	0.0013518099032841		
ENSG00000196338	-1.8727615424798	0.0013875096200771	NLGN3	neuroligin 3
ENSG00000119630	1.51046505077573	0.0013976309160831	PGF	placental growth factor
ENSG00000260528	-1.36354811863982	0.0014008125138734	FAM157C	family with sequence similarity 157 member C
ENSG00000140279	2.22902450109558	0.0014532138481611	DUOX2	dual oxidase 2
ENSG00000271959	-2.83406607533236	0.0014569361764651		
ENSG00000268996	1.30769276104498	0.0014622325451004	MAN1B1-DT	MAN1B1 divergent transcript
ENSG00000261770	-2.92119461921634	0.0014722811432374		
ENSG00000262633	2.04234544887	0.0014728624836311		
ENSG00000134242	-1.42222085278532	0.0015029671980818	PTPN22	protein tyrosine phosphatase non-receptor type 22
ENSG00000170961	-4.05677410391686	0.0015465500439804	HAS2	hyaluronan synthase 2
ENSG00000233611	-5.85168056184713	0.0015615074928115	GBX2-AS1	GBX2 and ASB18 antisense RNA 1
ENSG00000214491	-1.69516890391193	0.0015632278285316	SEC14L6	SEC14 like lipid binding 6
ENSG00000230606	-2.28078595835923	0.0015768407666258	APPAT	atherosclerotic plaque pathogenesis associated transcript
ENSG00000206567	-1.32758317322568	0.0015786813058166		
ENSG00000228742	-2.6762935181419	0.0015842884315939	LINC02577	long intergenic non-protein coding RNA 2577
ENSG00000269934	-4.43967273447653	0.0016301355744607		novel transcript, antisense to OBSCN
ENSG00000170775	-1.66603396118278	0.0016581752412456	GPR37	G protein-coupled receptor 37
ENSG00000095585	-1.240626439482	0.0016600861374925	BLNK	B cell linker
ENSG00000114656	-1.34231268440347	0.0016608947954672	CFAP92	cilia and flagella associated protein 92 (putative)
ENSG00000164674	-1.61727527491523	0.0016890276999781	SYTL3	synaptotagmin like 3
ENSG00000253485	-2.98236680596694	0.0017144607426773	PCDHGA5	protocadherin gamma subfamily A, 5
ENSG00000168675	-1.50753010678154	0.0017206974276941	LDLRAD4	low density lipoprotein receptor class A domain containing 4
ENSG00000267149	-5.81918797604094	0.0017213899654917		
ENSG00000069764	1.28594668761722	0.0017485556612956		
ENSG00000089199	-5.80112462292884	0.0017606400032785	CHGB	chromogranin B
ENSG00000196296	-1.67249122292876	0.0017750551114833	ATP2A1	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1
ENSG00000247679	-1.05920756720829	0.0017812798910482		
ENSG00000115361	-1.35332648063875	0.0018653089043831	ACADL	acyl-CoA dehydrogenase long chain
ENSG00000110375	-2.04558655787232	0.0018661558863943	UPK2	uroplakin 2
ENSG00000255036	-1.87907795009034	0.0018764080817074	SUGT1P4-STRA6LP-CCDC180	SUGT1P4-STRA6LP-CCDC180 readthrough
ENSG00000135929	-3.08987376542982	0.0018842791670227	CYP27A1	cytochrome P450 family 27 subfamily A member 1
ENSG00000287315	-1.0146372154628	0.0019044209283568		
ENSG00000231028	-2.6872268324634	0.0019916859117514	AHI1-DT	AHI1 divergent transcript
ENSG00000286081	-1.72900567706475	0.0020209567925829		
ENSG00000273329	-1.3890477937593	0.0020655623996012		
ENSG00000204252	-5.35591893411249	0.0020724875930171		
ENSG00000158560	-1.30176758079521	0.0020912122433661	DYNC1I1	dynein cytoplasmic 1 intermediate chain 1
ENSG00000249007	-1.57037167758774	0.0021353322656494		
ENSG00000277268	-1.00393340151922	0.0021353322656494		
ENSG00000161381	-1.96356301913292	0.0021373512699702	PLXDC1	plexin domain containing 1
ENSG00000171840	-2.12181877732435	0.0021386458848544	NINJ2	ninjurin 2
ENSG00000240207	-1.30549800208544	0.0021589225813893		novel transcript, antisense to RARRES1
ENSG00000135454	1.80905097465066	0.0021635154294398	B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1
ENSG00000185245	-1.52174425689269	0.0022274055368016	GP1BA	glycoprotein Ib platelet subunit alpha
ENSG00000145416	-1.0608028407634	0.0022353451988232	MARCHF1	membrane associated ring-CH-type finger 1
ENSG00000168993	-1.23102243434442	0.0022720546430705	CPLX1	complexin 1
ENSG00000069493	-1.71533775661895	0.0023259532632703	CLEC2D	C-type lectin domain family 2 member D
ENSG00000148057	1.11780454956479	0.0023375579943474	IDNK	IDNK gluconokinase
ENSG00000173214	-1.04469290788458	0.0023743600345668	MFSD4B	major facilitator superfamily domain containing 4B
ENSG00000168661	1.21005804136125	0.0023854371491977	ZNF30	zinc finger protein 30
ENSG00000058335	-2.78618691649889	0.0023988507727293	RASGRF1	Ras protein specific guanine nucleotide releasing factor 1
ENSG00000244731	-1.20668119763655	0.0024291746122445		
ENSG00000152611	-4.30372150261234	0.0024395813041314	CAPSL	calcyphosine like
ENSG00000150281	-2.444373850952	0.002460074555049	CTF1	cardiotrophin 1
ENSG00000144649	-1.62768984130604	0.002466137865261	GASK1A	golgi associated kinase 1A
ENSG00000171234	-2.93205794147216	0.0024885199844126	UGT2B7	UDP glucuronosyltransferase family 2 member B7
ENSG00000185924	-1.60421717120218	0.0024965874402326	RTN4RL1	reticulon 4 receptor like 1
ENSG00000177096	1.66763358454401	0.0025038627757733	PHETA2	PH domain containing endocytic trafficking adaptor 2
ENSG00000196502	-1.40267635644941	0.0025285902174564	SULT1A1	sulfotransferase family 1A member 1
ENSG00000249464	-1.10407824469573	0.0025371606919507	LINC01091	long intergenic non-protein coding RNA 1091
ENSG00000172456	-1.22338571656911	0.0025543733716851	FGGY	FGGY carbohydrate kinase domain containing
ENSG00000279277	-2.04577505156987	0.0026125819514741		
ENSG00000131018	-1.55736183532112	0.0026160091098456	SYNE1	spectrin repeat containing nuclear envelope protein 1
ENSG00000233101	-1.10913643170296	0.0026333774322798	HOXB-AS3	HOXB cluster antisense RNA 3
ENSG00000173080	1.78579556039155	0.0026442214304403	RXFP4	relaxin family peptide/INSL5 receptor 4
ENSG00000100433	1.39603218840844	0.0027442198572471	KCNK10	potassium two pore domain channel subfamily K member 10
ENSG00000155530	-2.44189261424209	0.0027752342164127	LRGUK	leucine rich repeats and guanylate kinase domain containing
ENSG00000115041	-1.2906988421735	0.0028082776761332	KCNIP3	potassium voltage-gated channel interacting protein 3
ENSG00000231881	-2.38041433897313	0.0029180268548753		
ENSG00000260265	-1.48069966849193	0.0030158576513393	LINC02562	long intergenic non-protein coding RNA 2562
ENSG00000290738	-1.21498762474897	0.0030236057014727	URAHP	urate (hydroxyiso-) hydrolase, pseudogene
ENSG00000108797	-1.15757343907336	0.0030331826048932	CNTNAP1	contactin associated protein 1
ENSG00000269693	3.63771175585947	0.0030331826048932		
ENSG00000236008	1.07364611549456	0.0030481141740448	LINC01814	long intergenic non-protein coding RNA 1814
ENSG00000284966	-2.79496829584172	0.0030564638529632		novel transcript, antisense to EFNB2
ENSG00000134757	4.3239509272813	0.0030683731541958	DSG3	desmoglein 3
ENSG00000102678	-1.40316577242993	0.0030919446548868	FGF9	fibroblast growth factor 9
ENSG00000263069	-1.51879240179091	0.0030923481785814	RNF213-AS1	RNF213 antisense RNA 1
ENSG00000290833	-1.09770183626902	0.0031150203175042		
ENSG00000260978	-5.8898639869911	0.0031175011257228		MKRN3 antisense RNA 1
ENSG00000135074	1.97427214067312	0.0031198616130307	ADAM19	ADAM metallopeptidase domain 19
ENSG00000290951	-1.80397769830697	0.0031576120457459		
ENSG00000078114	1.25294824383738	0.0031988784382205	NEBL	nebulette
ENSG00000170049	-2.7952879006725	0.0032122117291113	KCNAB3	potassium voltage-gated channel subfamily A regulatory beta subunit 3
ENSG00000118922	2.56389800801587	0.0032213969018664	KLF12	KLF transcription factor 12
ENSG00000188015	1.89504368930417	0.0032379664168231	S100A3	S100 calcium binding protein A3
ENSG00000224897	-3.30136542892082	0.0033862340050468	POT1-AS1	POT1 antisense RNA 1
ENSG00000163879	-2.87452290129087	0.0034412617603051	DNALI1	dynein axonemal light intermediate chain 1
ENSG00000181264	-1.00263980191638	0.0034478265261624	TLCD5	TLC domain containing 5
ENSG00000151623	1.00224969513154	0.003542690147806	NR3C2	nuclear receptor subfamily 3 group C member 2
ENSG00000231826	1.5823860703438	0.0035825371987334	LINC01819	long intergenic non-protein coding RNA 1819
ENSG00000229321	-3.27375109111588	0.0036106268241973		
ENSG00000183908	-2.7782451308571	0.0036552221686963	LRRC55	leucine rich repeat containing 55
ENSG00000127928	-4.35678025378462	0.0036990836728608	GNGT1	G protein subunit gamma transducin 1
ENSG00000266086	-1.20593050331601	0.0037225922502125		
ENSG00000267416	-1.37395913029093	0.0037482850333518	HEATR6-DT	HEATR6 divergent transcript
ENSG00000235703	-3.36766753791025	0.0037893512540469	EOLA2-DT	EOLA2 divergent transcript
ENSG00000124613	1.05145595706765	0.0038124735205521	ZNF391	zinc finger protein 391
ENSG00000183780	1.69651444572459	0.0038284891423264	SLC35F3	solute carrier family 35 member F3
ENSG00000268912	-4.32750040688329	0.0038639388937492		
ENSG00000120328	-2.12019944848933	0.0038644449186627		
ENSG00000166839	-1.36986060839069	0.0038829932570284	ANKDD1A	ankyrin repeat and death domain containing 1A
ENSG00000213999	-1.523189359762	0.0039037853630948	MEF2B	myocyte enhancer factor 2B
ENSG00000277075	1.3362949709758	0.0039057444865191	H2AC8	H2A clustered histone 8
ENSG00000179542	-4.566056960162	0.003920237790716	SLITRK4	SLIT and NTRK like family member 4
ENSG00000267016	-5.66320980684289	0.0039880774104243		
ENSG00000196268	-1.59902440033441	0.0040831204949115	ZNF493	zinc finger protein 493
ENSG00000248101	-1.81154534186713	0.0041188842027169		
ENSG00000106404	-1.09146842558926	0.004178761774186	CLDN15	claudin 15
ENSG00000249631	-2.56535773353481	0.0041842102880594		
ENSG00000272163	-4.40079529911716	0.0042013764435244		novel transcript, antisense to NEFM
ENSG00000182742	-1.31343222663368	0.0043428630958601	HOXB4	homeobox B4
ENSG00000236039	-1.0303056682707	0.0043601431155144	LINC02889	long intergenic non-protein coding RNA 2889
ENSG00000228049	-1.42206269616024	0.0043672338888429	POLR2J2	RNA polymerase II subunit J2
ENSG00000162039	-5.70255498597701	0.0045197206707551		
ENSG00000128573	-1.91759993574444	0.0045759735219478	FOXP2	forkhead box P2
ENSG00000170298	-1.4203820758714	0.0046032433474919	LGALS9B	galectin 9B
ENSG00000196353	-2.02671103531805	0.0046223671032292	CPNE4	copine 4
ENSG00000227388	-1.35002448517529	0.0046329250626292		
ENSG00000286134	1.74331065431823	0.0046403213692674		
ENSG00000287593	-3.55077418661688	0.0046642664381241		novel transcript, antisense to ADTRP
ENSG00000273032	-1.01628511135751	0.0046837581881321	DGCR5	DiGeorge syndrome critical region gene 5
ENSG00000007402	1.01331255634047	0.0047018028269349	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2
ENSG00000125618	-1.11641019624403	0.0047540225942636	PAX8	paired box 8
ENSG00000273295	-1.15486117119045	0.0048267124040385		
ENSG00000151117	1.05220412891972	0.0049158459754057	TMEM86A	transmembrane protein 86A
ENSG00000233392	-4.92865747887269	0.0049240494917353	UICLM	up-regulated in colorectal cancer liver metastasis
ENSG00000249267	-3.26962370616973	0.0049367884108185	LINC00939	long intergenic non-protein coding RNA 939
ENSG00000179869	-1.19397135886556	0.0049784317677859	ABCA13	ATP binding cassette subfamily A member 13
ENSG00000103269	-1.27125759892991	0.0050050976134518	RHBDL1	rhomboid like 1
ENSG00000260750	-5.57182464449305	0.0050834078262857		
ENSG00000257913	-5.77045486329401	0.0053723874492706	DDN-AS1	DDN and PRKAG1 antisense RNA 1
ENSG00000184058	-3.98258270999916	0.005402943280675	TBX1	T-box transcription factor 1
ENSG00000149311	-1.21746711032202	0.0055347851443248	ATM	ATM serine/threonine kinase
ENSG00000185269	1.52671555215525	0.0055581703355491	NOTUM	notum, palmitoleoyl-protein carboxylesterase
ENSG00000135407	-1.16343669219091	0.0055747032277948	AVIL	advillin
ENSG00000277400	4.48498647637879	0.0057867988328723		
ENSG00000231721	-1.12112659587774	0.0058541054249511	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript
ENSG00000256569	5.64781234339199	0.005900883549442		novel transcript, antisense to UNC119B
ENSG00000133640	-1.18304597557437	0.0059066018459733	LRRIQ1	leucine rich repeats and IQ motif containing 1
ENSG00000257207	-4.19491394066332	0.0059428272590056		
ENSG00000288658	-1.90148381416766	0.0060416649606978		novel protein, ortholog of Gm2102 (M. musculus)
ENSG00000226900	3.45290955480658	0.0060904211712877		
ENSG00000227121	3.42558378532267	0.0061231851531784	LINC02672	long intergenic non-protein coding RNA 2672
ENSG00000135116	1.24597540316811	0.0061305912848347	HRK	harakiri, BCL2 interacting protein
ENSG00000286259	-1.8124195798927	0.0061633452768939		
ENSG00000174844	-1.16193790948843	0.0062035250499625	DNAH12	dynein axonemal heavy chain 12
ENSG00000277128	-2.66652974221292	0.0062160949919804		
ENSG00000177640	-1.08351511633944	0.0062475864184964	CASC2	cancer susceptibility 2
ENSG00000135374	-2.20303356394118	0.0062839602928451	ELF5	E74 like ETS transcription factor 5
ENSG00000073282	-1.40560905943528	0.0064337615291575	TP63	tumor protein p63
ENSG00000214021	-1.10946594945582	0.0064899545586795	TTLL3	tubulin tyrosine ligase like 3
ENSG00000136244	1.62817770405559	0.0065358487071982	IL6	interleukin 6
ENSG00000233175	-1.90597758205822	0.0065709424153689	FMNL1-AS1	FMNL1 antisense RNA 1
ENSG00000141519	-1.37738588157678	0.0066328278608645		
ENSG00000186684	2.32210242836408	0.0066328278608645	CYP27C1	cytochrome P450 family 27 subfamily C member 1
ENSG00000136014	-3.39394412241459	0.0067590992910673	USP44	ubiquitin specific peptidase 44
ENSG00000014257	-1.12384262602889	0.0067849972259399	ACP3	acid phosphatase 3
ENSG00000271584	-3.7813943898466	0.006893098197565	LINC02550	long intergenic non-protein coding RNA 2550
ENSG00000285813	-1.46296032424026	0.0069046467795274		novel transcript, antisense to MSANTD4
ENSG00000257906	-5.88105327964293	0.0069224912852469	LINC02156	long intergenic non-protein coding RNA 2156
ENSG00000139220	-4.20884840764631	0.0069657140979637	PPFIA2	PTPRF interacting protein alpha 2
ENSG00000259129	1.16580795455565	0.0070030873720473	LINC00648	long intergenic non-protein coding RNA 648
ENSG00000101203	-3.27870398461357	0.0070416736535538	COL20A1	collagen type XX alpha 1 chain
ENSG00000230798	1.26644303641022	0.0070502323454792	FOXD3-AS1	FOXD3 antisense RNA 1
ENSG00000146555	-1.45338729297543	0.00705810857422	SDK1	sidekick cell adhesion molecule 1
ENSG00000011465	-5.65616710592311	0.0071837670054301	DCN	decorin
ENSG00000133962	-1.82134335284036	0.0071865491704146		
ENSG00000233124	-4.18283874274683	0.0072088570176489	LINC00456	long intergenic non-protein coding RNA 456
ENSG00000138207	1.07140247447298	0.0072210305011511	RBP4	retinol binding protein 4
ENSG00000228393	-1.78119456430164	0.0072748030462532	LINC01004	long intergenic non-protein coding RNA 1004
ENSG00000169507	-3.1724528220737	0.0073131066172496	SLC38A11	solute carrier family 38 member 11
ENSG00000197653	-3.47543937742993	0.0074295916288224		
ENSG00000283199	-1.29985155535799	0.0074592244791688		
ENSG00000133106	1.00618555372937	0.0075360829391436	EPSTI1	epithelial stromal interaction 1
ENSG00000165029	1.69223432118926	0.0078495334281727	ABCA1	ATP binding cassette subfamily A member 1
ENSG00000153347	-4.07618304447433	0.0078501528590211	FAM81B	family with sequence similarity 81 member B
ENSG00000160678	-1.53119280084112	0.0078543326267095	S100A1	S100 calcium binding protein A1
ENSG00000136378	-1.37498503469311	0.0078764650962908	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7
ENSG00000107742	-1.32980842061885	0.0079252212398373	SPOCK2	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2
ENSG00000221994	-1.42509919102231	0.0082250014263658	ZNF630	zinc finger protein 630
ENSG00000271079	-1.01027328387675	0.0083101558931232		
ENSG00000083454	-1.13981055219963	0.0083136781747694	P2RX5	purinergic receptor P2X 5
ENSG00000259275	-1.93926891550351	0.0083947800703425		
ENSG00000168505	-5.61269122366662	0.0086310739662391	GBX2	gastrulation brain homeobox 2
ENSG00000169169	-1.73223753153898	0.0087624179411595	CPT1C	carnitine palmitoyltransferase 1C
ENSG00000089820	-1.17540302971161	0.0088386180271392	ARHGAP4	Rho GTPase activating protein 4
ENSG00000160712	1.36432032039134	0.0088549035840744	IL6R	interleukin 6 receptor
ENSG00000117009	-3.2151088250259	0.0088633369623374	KMO	kynurenine 3-monooxygenase
ENSG00000283757	-1.48895166957865	0.0088912861908288		
ENSG00000223802	1.55981519411421	0.0089557795095265	CERS1	ceramide synthase 1
ENSG00000255339	-2.25564464307214	0.0090658022684545		NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa (NDUFB8) and SEC31 homolog B (S. cerevisiae) (SEC31B) readthrough
ENSG00000168874	-2.13208423954449	0.0092084198127765	ATOH8	atonal bHLH transcription factor 8
ENSG00000151136	1.20342678649409	0.0093486619703519	ABTB3	ankyrin repeat and BTB domain containing 3
ENSG00000256028	-1.11850704244487	0.0093701669261211		
ENSG00000170373	2.49052758430164	0.0093910199092925	CST1	cystatin SN
ENSG00000105707	-2.8177868759854	0.0094264967782421	HPN	hepsin
ENSG00000286974	-2.40468020316829	0.0094510534029821		novel transcript, antisense to TNXB
ENSG00000273420	1.76884338956469	0.0094568049376761		
ENSG00000096006	-4.10569754861175	0.009541702971353	CRISP3	cysteine rich secretory protein 3
ENSG00000226887	-1.57028481038082	0.009541702971353	ERVMER34-1	endogenous retrovirus group MER34 member 1, envelope
ENSG00000241119	-1.16844094027828	0.009541702971353	UGT1A9	UDP glucuronosyltransferase family 1 member A9
ENSG00000205890	-1.26180658690971	0.0096922264172732		novel transcript, antisense to CCDC64B
ENSG00000285979	-1.02097762194837	0.0097305145765722		novel transcript, antisense to FAM192A
ENSG00000287088	-3.06038406085983	0.0098532020729984		novel transcript, antisense to TSPEAR
ENSG00000136274	-1.9013055697359	0.0099553250523254	NACAD	NAC alpha domain containing
ENSG00000163737	-4.12852393656665	0.010063449658057	PF4	platelet factor 4
ENSG00000204323	-1.62574445617514	0.0100880588019766	SMIM5	small integral membrane protein 5
ENSG00000244151	-1.90277179446705	0.0100988504169637		
ENSG00000110324	-1.80879454307391	0.0103657118123535	IL10RA	interleukin 10 receptor subunit alpha
ENSG00000204677	-3.42251470719964	0.0104215528302618	FAM153CP	family with sequence similarity 153 member C, pseudogene
ENSG00000120324	-1.93730274357477	0.0104763766531809		
ENSG00000114757	-5.47389556818611	0.0106435503300667	PEX5L	peroxisomal biogenesis factor 5 like
ENSG00000068831	1.27494885119306	0.010773069094164	RASGRP2	RAS guanyl releasing protein 2
ENSG00000152137	-2.97521921577979	0.0108016273060867	HSPB8	heat shock protein family B (small) member 8
ENSG00000245857	-2.60176242702666	0.0108252795818318		
ENSG00000141527	-1.96405050655861	0.0111882251617975	CARD14	caspase recruitment domain family member 14
ENSG00000061455	-4.42309466591015	0.0111930251888855	PRDM6	PR/SET domain 6
ENSG00000266743	5.37229307544944	0.0112392979434358		
ENSG00000267296	1.16451993850297	0.011249797467182	CEBPA-DT	CEBPA divergent transcript
ENSG00000112852	2.09129435751379	0.0112593596256234		
ENSG00000083290	-1.20071972023051	0.0113019563164901	ULK2	unc-51 like autophagy activating kinase 2
ENSG00000125207	-2.09931398160046	0.0113258511734002		
ENSG00000133121	-1.10765647091432	0.0113741348629501	STARD13	StAR related lipid transfer domain containing 13
ENSG00000163406	-1.86791155862419	0.0116225989143652	SLC15A2	solute carrier family 15 member 2
ENSG00000224420	-1.2396805524351	0.0116917300343743	ADM5	adrenomedullin 5 (putative)
ENSG00000218416	-2.06342668484965	0.0117241561062813	GPC1-AS1	GPC1 antisense RNA 1
ENSG00000154099	-1.84016324501191	0.0117373500548421	DNAAF1	dynein axonemal assembly factor 1
ENSG00000263961	-1.96476948215557	0.0118031620820768	RHEX	regulator of hemoglobinization and erythroid cell expansion
ENSG00000285744	-2.27564190933988	0.0118492626585511	MITA1	metabolism induced tumor activator 1
ENSG00000137877	-1.12899908149775	0.0120087890388875	SPTBN5	spectrin beta, non-erythrocytic 5
ENSG00000070985	-2.72399618440202	0.0122374201690962	TRPM5	transient receptor potential cation channel subfamily M member 5
ENSG00000135636	2.14560576504238	0.0122746341791314	DYSF	dysferlin
ENSG00000240541	1.58842947679967	0.0125306577822498	TM4SF1-AS1	TM4SF1 antisense RNA 1
ENSG00000224945	-1.57089120297019	0.0126300161787716		
ENSG00000255031	-2.50276858935655	0.0127288096887178		novel transcript, antisense to CHKA
ENSG00000238266	-2.70419327371037	0.0127417530598866	LINC00707	long intergenic non-protein coding RNA 707
ENSG00000273471	-2.21161666800708	0.0128845698506151		
ENSG00000105639	-1.10175262363164	0.0129173067693909	JAK3	Janus kinase 3
ENSG00000132746	-1.06745486625201	0.0129173067693909	ALDH3B2	aldehyde dehydrogenase 3 family member B2
ENSG00000177138	-5.31890070787307	0.0129173067693909	FAM9B	family with sequence similarity 9 member B
ENSG00000250506	-1.44975218497565	0.0129173067693909	CDK3	cyclin dependent kinase 3
ENSG00000267244	-1.34989445174768	0.0129173067693909		
ENSG00000179909	-1.60648353850781	0.0131159370484544	ZNF154	zinc finger protein 154
ENSG00000153993	2.69846313910826	0.0131255631221152	SEMA3D	semaphorin 3D
ENSG00000196427	-2.86439245336548	0.013177992639779	NBPF4	NBPF member 4
ENSG00000158815	-2.00788526707098	0.013405533258901	FGF17	fibroblast growth factor 17
ENSG00000111012	-1.16185212899661	0.0137932267355471	CYP27B1	cytochrome P450 family 27 subfamily B member 1
ENSG00000288684	1.43162766334325	0.0139221310740911		
ENSG00000254363	-2.13164486462465	0.0140282066658766		
ENSG00000171827	1.14999817363976	0.0140994517999483	ZNF570	zinc finger protein 570
ENSG00000205488	-2.05686159846952	0.0141904840449692	CALML3-AS1	CALML3 antisense RNA 1
ENSG00000160111	-1.63217039118254	0.0142821137881405	CPAMD8	C3 and PZP like alpha-2-macroglobulin domain containing 8
ENSG00000188738	-2.92786770787136	0.0143680290801356	FSIP2	fibrous sheath interacting protein 2
ENSG00000148965	-1.94701526786559	0.0143734241845879	SAA4	serum amyloid A4, constitutive
ENSG00000135702	-5.65136810325738	0.0144183922522544	CHST5	carbohydrate sulfotransferase 5
ENSG00000165023	-2.80620369214752	0.014647187497841	DIRAS2	DIRAS family GTPase 2
ENSG00000176771	-2.6971890695911	0.014647187497841	NCKAP5	NCK associated protein 5
ENSG00000213402	-4.63255977857545	0.0147765631470755	PTPRCAP	protein tyrosine phosphatase receptor type C associated protein
ENSG00000168135	1.10940204134906	0.0148745181437895	KCNJ4	potassium inwardly rectifying channel subfamily J member 4
ENSG00000104267	1.18151438913479	0.014936855876082	CA2	carbonic anhydrase 2
ENSG00000131398	-1.97745988927941	0.0149494086910191	KCNC3	potassium voltage-gated channel subfamily C member 3
ENSG00000158023	-1.29155440006061	0.0149494086910191	CFAP251	cilia and flagella associated protein 251
ENSG00000248131	-1.56845462592545	0.0149896144032913		
ENSG00000277758	-1.79534808158756	0.0151073843219108		
ENSG00000260417	-3.93599406700174	0.0152027703116999		
ENSG00000286456	-2.31635255367386	0.0153085071389221		
ENSG00000108405	3.02594989935875	0.0156269879943667	P2RX1	purinergic receptor P2X 1
ENSG00000204869	1.99071956910424	0.0157632688313323	IGFL4	IGF like family member 4
ENSG00000180479	1.1417994732066	0.0158896420303612	ZNF571	zinc finger protein 571
ENSG00000228242	-2.92096647078755	0.0158919773125679	XPC-AS1	XPC antisense RNA 1
ENSG00000132122	-1.11190679377618	0.0160342043579373	SPATA6	spermatogenesis associated 6
ENSG00000196189	-2.68296080747144	0.0160380158223714	SEMA4A	semaphorin 4A
ENSG00000196812	1.02607357550085	0.0161414851536099	ZSCAN16	zinc finger and SCAN domain containing 16
ENSG00000250312	-1.45166794227212	0.016222195788034	ZNF718	zinc finger protein 718
ENSG00000109099	1.0472357404541	0.0163251857887638	PMP22	peripheral myelin protein 22
ENSG00000061656	-1.5945401277195	0.0163947779958414	SPAG4	sperm associated antigen 4
ENSG00000253339	3.71397473711797	0.0164342390027788		
ENSG00000136457	-1.27237638943691	0.0164896612612801	CHAD	chondroadherin
ENSG00000186300	1.01681215907826	0.0165160414454354	ZNF555	zinc finger protein 555
ENSG00000136872	1.76035324700587	0.0166042069142637	ALDOB	aldolase, fructose-bisphosphate B
ENSG00000163449	-2.29389880706995	0.0166423893374134	TMEM169	transmembrane protein 169
ENSG00000214279	-2.23320375403043	0.0168862889072477	SCART1	scavenger receptor family member expressed on T cells 1
ENSG00000248771	1.62544447029665	0.0170846945953633	SMIM31	small integral membrane protein 31
ENSG00000162571	-3.72608760335024	0.0171407471090059	TTLL10	tubulin tyrosine ligase like 10
ENSG00000174640	-3.21954813608669	0.0171441672446792	SLCO2A1	solute carrier organic anion transporter family member 2A1
ENSG00000131484	-3.95633291383347	0.017483615433741		
ENSG00000142621	-1.45203149741739	0.0175413015286348	FHAD1	forkhead associated phosphopeptide binding domain 1
ENSG00000131095	-2.55015237191051	0.0177301330352596	GFAP	glial fibrillary acidic protein
ENSG00000253671	-1.5702101880216	0.0178033999231131	MTUS1-DT	MTUS1 divergent transcript
ENSG00000188452	-1.55572469824335	0.017813495498406	CERKL	ceramide kinase like
